run_date,code,name,rank,score,entry_price,basis_conditions,basis_count,basis_total,ref_upper,ref_lower,ref_hold,status,close_date,close_reason
2026-08-18,3683,サイバーリンクス,1,8.6,1122.00,出来高が5日平均で25日平均比 +208%|25日線を上回って推移（+5.1%）|5日線>25日線で短期上向き（乖離+2.7%）|25日線>75日線で中期も上向き（乖離+2.3%）|市場平均(TOPIX)を20日で +2.9pt上回る相対的な強さ|テーマ該当：DX・AI・サイバーセキュリティ|割安圏（PER9.8倍）|ニュース環境と接点：DX・AI・サイバーセキュリティタグが、AI・半導体関連のニュースと関連|直近5日 +4.9%で過熱圏未満（急騰しすぎていない）,9,9,,1059.29,5,open,,
2026-08-18,4674,クレスコ,2,8.0,1955.00,出来高が5日平均で25日平均比 +89%|25日線を上回って推移（+17.8%）|5日線>25日線で短期上向き（乖離+14.8%）|25日線>75日線で中期も上向き（乖離+7.2%）|市場平均(TOPIX)を20日で +23.2pt上回る相対的な強さ|テーマ該当：DX・AI・サイバーセキュリティ|割安圏（PER15.1倍）|ニュース環境と接点：DX・AI・サイバーセキュリティタグが、AI・半導体関連のニュースと関連|直近5日 +8.3%で過熱圏未満（急騰しすぎていない）,9,9,,1832.57,5,open,,
2026-08-18,8281,ゼビオホールディングス,3,7.9,1200.00,出来高が5日平均で25日平均比 +127%|25日線を上回って推移（+7.8%）|5日線>25日線で短期上向き（乖離+4.8%）|25日線>75日線で中期も上向き（乖離+4.9%）|市場平均(TOPIX)を20日で +5.5pt上回る相対的な強さ|テーマ該当：インバウンド・内需ディフェンシブ|割安圏（PER10.5倍・PBR0.42倍）|ニュース環境と接点：インバウンド・内需ディフェンシブタグが、小売関連のニュースと関連|直近5日 +8.1%で過熱圏未満（急騰しすぎていない）,9,9,1218.00,1136.43,5,open,,
2026-08-18,3901,マークラインズ,4,7.7,1613.00,出来高が5日平均で25日平均比 +96%|25日線を上回って推移（+14.8%）|5日線>25日線で短期上向き（乖離+11.1%）|25日線>75日線で中期も上向き（乖離+3.2%）|市場平均(TOPIX)を20日で +14.3pt上回る相対的な強さ|テーマ該当：DX・AI・サイバーセキュリティ|割安圏（PER13.2倍）|ニュース環境と接点：DX・AI・サイバーセキュリティタグが、AI・半導体関連のニュースと関連|直近5日 +8.4%で過熱圏未満（急騰しすぎていない）,9,9,1615.00,1520.71,5,open,,
2026-08-18,3069,ＪＦＬＡホールディングス,5,7.6,170.00,出来高が5日平均で25日平均比 +130%|25日線を上回って推移（+6.4%）|5日線>25日線で短期上向き（乖離+4.5%）|25日線>75日線で中期も上向き（乖離+2.2%）|市場平均(TOPIX)を20日で +3.7pt上回る相対的な強さ|テーマ該当：内需ディフェンシブ|割安圏（PER12.3倍・PBR0.99倍）|ニュース環境と接点：内需ディフェンシブタグが、小売関連のニュースと関連|直近5日 +6.2%で過熱圏未満（急騰しすぎていない）,9,9,,161.29,5,open,,
2026-08-19,4674,クレスコ,1,8.6,1998.00,出来高が5日平均で25日平均比 +99%|25日線を上回って推移（+19.1%）|5日線>25日線で短期上向き（乖離+15.2%）|25日線>75日線で中期も上向き（乖離+7.8%）|市場平均(TOPIX)を20日で +25.5pt上回る相対的な強さ|テーマ該当：DX・AI・サイバーセキュリティ|割安圏（PER15.1倍）|ニュース環境と接点：DX・AI・サイバーセキュリティタグが、AI・半導体関連のニュースと関連|直近5日 +7.0%で過熱圏未満（急騰しすぎていない）,9,9,,1867.43,5,open,,
2026-08-19,3683,サイバーリンクス,2,8.3,1113.00,出来高が5日平均で25日平均比 +194%|25日線を上回って推移（+4.0%）|5日線>25日線で短期上向き（乖離+2.7%）|25日線>75日線で中期も上向き（乖離+2.4%）|市場平均(TOPIX)を20日で +0.2pt上回る相対的な強さ|テーマ該当：DX・AI・サイバーセキュリティ|割安圏（PER9.7倍）|ニュース環境と接点：DX・AI・サイバーセキュリティタグが、AI・半導体関連のニュースと関連|直近5日 +1.2%で過熱圏未満（急騰しすぎていない）,9,9,1122.00,1050.00,5,open,,
2026-08-19,3676,デジタルハーツホールディングス,3,8.0,1059.00,出来高が5日平均で25日平均比 +238%|25日線を上回って推移（+28.5%）|5日線>25日線で短期上向き（乖離+28.4%）|25日線>75日線で中期も上向き（乖離+7.0%）|市場平均(TOPIX)を20日で +40.0pt上回る相対的な強さ|テーマ該当：DX・AI・サイバーセキュリティ|割安圏（PER20.0倍）|ニュース環境と接点：DX・AI・サイバーセキュリティタグが、AI・半導体関連のニュースと関連|直近5日 +0.6%で過熱圏未満（急騰しすぎていない）,9,9,,997.00,5,open,,
2026-08-19,2780,コメ兵ホールディングス,4,7.6,5500.00,出来高が5日平均で25日平均比 +188%|25日線を上回って推移（+5.2%）|5日線>25日線で短期上向き（乖離+3.8%）|25日線>75日線で中期も上向き（乖離+0.1%）|市場平均(TOPIX)を20日で +0.5pt上回る相対的な強さ|テーマ該当：インバウンド・内需ディフェンシブ|割安圏（PER11.0倍）|ニュース環境と接点：インバウンド・内需ディフェンシブタグが、インバウンド・小売関連のニュースと関連|直近5日 +3.0%で過熱圏未満（急騰しすぎていない）,9,9,5630.00,5045.00,5,open,,
2026-08-19,6840,ＡＫＩＢＡホールディングス,5,7.6,835.00,出来高が5日平均で25日平均比 +111%|25日線を上回って推移（+19.3%）|5日線>25日線で短期上向き（乖離+7.6%）|市場平均(TOPIX)を20日で +24.6pt上回る相対的な強さ|テーマ該当：AI・DX|割安圏（PER8.2倍）|ニュース環境と接点：AI・DXタグが、AI・半導体関連のニュースと関連|直近5日 -0.6%で過熱圏未満（急騰しすぎていない）,8,9,840.00,685.29,5,open,,
2026-08-20,3676,デジタルハーツホールディングス,1,8.6,1060.00,出来高が5日平均で25日平均比 +64%|25日線を上回って推移（+26.6%）|5日線>25日線で短期上向き（乖離+26.4%）|25日線>75日線で中期も上向き（乖離+8.3%）|市場平均(TOPIX)を20日で +45.2pt上回る相対的な強さ|テーマ該当：DX・AI・サイバーセキュリティ|割安圏（PER20.0倍）|ニュース環境と接点：DX・AI・サイバーセキュリティタグが、AI・半導体関連のニュースと関連|直近5日 +0.3%で過熱圏未満（急騰しすぎていない）,9,9,,1001.43,5,open,,
2026-08-20,8281,ゼビオホールディングス,2,8.4,1196.00,出来高が5日平均で25日平均比 +129%|25日線を上回って推移（+6.6%）|5日線>25日線で短期上向き（乖離+6.2%）|25日線>75日線で中期も上向き（乖離+5.2%）|市場平均(TOPIX)を20日で +8.2pt上回る相対的な強さ|テーマ該当：インバウンド・内需ディフェンシブ|割安圏（PER10.5倍・PBR0.42倍）|ニュース環境と接点：インバウンド・内需ディフェンシブタグが、インバウンド・円高関連のニュースと関連|直近5日 +5.2%で過熱圏未満（急騰しすぎていない）,9,9,1218.00,1127.57,5,open,,
2026-08-20,3040,ソリトンシステムズ,3,8.3,2388.00,出来高が5日平均で25日平均比 +92%|25日線を上回って推移（+13.9%）|5日線>25日線で短期上向き（乖離+18.2%）|25日線>75日線で中期も上向き（乖離+2.9%）|市場平均(TOPIX)を20日で +19.0pt上回る相対的な強さ|テーマ該当：DX・AI・サイバーセキュリティ|割安圏（PER14.0倍）|ニュース環境と接点：DX・AI・サイバーセキュリティタグが、AI・半導体関連のニュースと関連|直近5日 +3.9%で過熱圏未満（急騰しすぎていない）,9,9,2563.00,2202.71,5,open,,
2026-08-20,3825,リミックスポイント,4,7.9,212.00,出来高が5日平均で25日平均比 +182%|25日線を上回って推移（+3.7%）|5日線>25日線で短期上向き（乖離+5.4%）|25日線>75日線で中期も上向き（乖離+2.1%）|市場平均(TOPIX)を20日で +4.6pt上回る相対的な強さ|テーマ該当：インバウンド・内需ディフェンシブ|ニュース環境と接点：インバウンド・内需ディフェンシブタグが、インバウンド・円高関連のニュースと関連|直近5日 -4.9%で過熱圏未満（急騰しすぎていない）,8,9,223.00,187.00,5,open,,
2026-08-20,2780,コメ兵ホールディングス,5,7.7,5260.00,出来高が5日平均で25日平均比 +186%|25日線を上回って推移（+0.7%）|5日線>25日線で短期上向き（乖離+2.9%）|25日線>75日線で中期も上向き（乖離+0.0%）|市場平均(TOPIX)を20日で +1.2pt上回る相対的な強さ|テーマ該当：インバウンド・内需ディフェンシブ|割安圏（PER10.5倍）|ニュース環境と接点：インバウンド・内需ディフェンシブタグが、インバウンド・円高関連のニュースと関連|直近5日 -4.4%で過熱圏未満（急騰しすぎていない）,9,9,5630.00,4860.00,5,open,,
2026-08-21,8281,ゼビオホールディングス,1,8.9,1208.00,出来高が5日平均で25日平均比 +124%|25日線を上回って推移（+7.2%）|5日線>25日線で短期上向き（乖離+6.9%）|25日線>75日線で中期も上向き（乖離+5.3%）|市場平均(TOPIX)を20日で +8.3pt上回る相対的な強さ|テーマ該当：インバウンド・内需ディフェンシブ|割安圏（PER10.6倍・PBR0.42倍）|ニュース環境と接点：インバウンド・内需ディフェンシブタグが、インバウンド・不動産関連のニュースと関連|直近5日 +5.4%で過熱圏未満（急騰しすぎていない）,9,9,1218.00,1139.86,5,open,,
2026-08-21,2735,ワッツ,2,8.4,714.00,出来高が5日平均で25日平均比 +152%|25日線を上回って推移（+5.2%）|5日線>25日線で短期上向き（乖離+2.2%）|25日線>75日線で中期も上向き（乖離+6.8%）|市場平均(TOPIX)を20日で +6.0pt上回る相対的な強さ|テーマ該当：インバウンド・内需ディフェンシブ|割安圏（PER11.4倍・PBR0.70倍）|ニュース環境と接点：インバウンド・内需ディフェンシブタグが、インバウンド・不動産関連のニュースと関連|直近5日 +5.2%で過熱圏未満（急騰しすぎていない）,9,9,,688.86,5,open,,
2026-08-21,4019,スタメン,3,8.0,647.00,出来高が5日平均で25日平均比 +294%|25日線を上回って推移（+2.9%）|5日線>25日線で短期上向き（乖離+0.2%）|25日線>75日線で中期も上向き（乖離+2.8%）|市場平均(TOPIX)を20日で +4.6pt上回る相対的な強さ|テーマ該当：DX・AI・サイバーセキュリティ|ニュース環境と接点：DX・AI・サイバーセキュリティタグが、AI・半導体関連のニュースと関連|直近5日 -1.8%で過熱圏未満（急騰しすぎていない）,8,9,659.00,602.00,5,open,,
2026-08-21,3853,アステリア,4,7.9,1180.00,出来高が5日平均で25日平均比 +138%|25日線を上回って推移（+7.4%）|5日線>25日線で短期上向き（乖離+5.1%）|市場平均(TOPIX)を20日で +5.0pt上回る相対的な強さ|テーマ該当：DX・AI・サイバーセキュリティ|ニュース環境と接点：DX・AI・サイバーセキュリティタグが、AI・半導体関連のニュースと関連|直近5日 +0.9%で過熱圏未満（急騰しすぎていない）,7,9,2505.00,1068.00,5,open,,
2026-08-21,8070,東京産業,5,7.8,939.00,出来高が5日平均で25日平均比 +176%|25日線を上回って推移（+9.4%）|5日線>25日線で短期上向き（乖離+6.9%）|25日線>75日線で中期も上向き（乖離+3.4%）|市場平均(TOPIX)を20日で +10.4pt上回る相対的な強さ|テーマ該当：商社|割安圏（PER9.8倍・PBR0.94倍）|ニュース環境と接点：商社タグが、資源・原油関連のニュースと関連|直近5日 +7.3%で過熱圏未満（急騰しすぎていない）,9,9,948.00,889.00,5,open,,
2026-08-24,2735,ワッツ,1,8.7,717.00,出来高が5日平均で25日平均比 +142%|25日線を上回って推移（+5.4%）|5日線>25日線で短期上向き（乖離+2.9%）|25日線>75日線で中期も上向き（乖離+6.8%）|市場平均(TOPIX)を20日で +6.5pt上回る相対的な強さ|テーマ該当：インバウンド・内需ディフェンシブ|割安圏（PER11.4倍・PBR0.70倍）|ニュース環境と接点：インバウンド・内需ディフェンシブタグが、小売関連のニュースと関連|直近5日 +4.7%で過熱圏未満（急騰しすぎていない）,9,9,,691.71,5,open,,
2026-08-24,4019,スタメン,2,8.3,642.00,出来高が5日平均で25日平均比 +258%|25日線を上回って推移（+2.0%）|5日線>25日線で短期上向き（乖離+0.1%）|25日線>75日線で中期も上向き（乖離+2.9%）|市場平均(TOPIX)を20日で +3.1pt上回る相対的な強さ|テーマ該当：DX・AI・サイバーセキュリティ|ニュース環境と接点：DX・AI・サイバーセキュリティタグが、AI・半導体関連のニュースと関連|直近5日 -0.2%で過熱圏未満（急騰しすぎていない）,8,9,659.00,602.00,5,open,,
2026-08-24,3659,ネクソン,3,8.0,3095.00,出来高が5日平均で25日平均比 +94%|25日線を上回って推移（+21.1%）|5日線>25日線で短期上向き（乖離+18.8%）|25日線>75日線で中期も上向き（乖離+8.5%）|市場平均(TOPIX)を20日で +37.3pt上回る相対的な強さ|テーマ該当：DX・AI・サイバーセキュリティ|割安圏（PER18.1倍）|ニュース環境と接点：DX・AI・サイバーセキュリティタグが、AI・半導体関連のニュースと関連|直近5日 +2.4%で過熱圏未満（急騰しすぎていない）,9,9,,2795.64,5,open,,
2026-08-24,3660,アイスタイル,4,7.9,533.00,出来高が5日平均で25日平均比 +171%|25日線を上回って推移（+17.6%）|5日線>25日線で短期上向き（乖離+17.8%）|25日線>75日線で中期も上向き（乖離+11.0%）|市場平均(TOPIX)を20日で +28.9pt上回る相対的な強さ|テーマ該当：DX・AI・サイバーセキュリティ|割安圏（PER17.7倍）|ニュース環境と接点：DX・AI・サイバーセキュリティタグが、AI・半導体関連のニュースと関連|直近5日 +3.1%で過熱圏未満（急騰しすぎていない）,9,9,560.00,486.57,5,open,,
2026-08-24,8070,東京産業,5,7.8,938.00,出来高が5日平均で25日平均比 +148%|25日線を上回って推移（+8.8%）|5日線>25日線で短期上向き（乖離+7.5%）|25日線>75日線で中期も上向き（乖離+3.8%）|市場平均(TOPIX)を20日で +9.9pt上回る相対的な強さ|テーマ該当：商社|割安圏（PER9.7倍・PBR0.94倍）|直近5日 +5.5%で過熱圏未満（急騰しすぎていない）,8,9,948.00,888.43,5,open,,
